text,entropy,prob_spam,target
You sure your neighbors didnt pick it up,0.19607888157304512,0.030336958092951328,0
K. I will sent it again,0.3798802117638526,0.07378167130777767,0
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,0.8737294495122496,0.7060814455957145,1
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0.4136529402755297,0.08328595883772501,0
Well. Im computerless. Time to make some oreo truffles,0.3268150776728967,0.059841415915104175,0
"Haha yeah I see that now, be there in a sec",0.23261769412294434,0.03790818637289279,0
I am not having her number sir,0.23703322638077995,0.038858386738101505,0
Lol now I'm after that hot air balloon!,0.4186586780084153,0.08473829626847128,0
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,0.08941102508543042,0.011318279387907713,0
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0.26433312596952646,0.04490204278801465,0
"Yeah, we can probably swing by once my roommate finishes up with his girl",0.27921078543383243,0.04831852804094602,0
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",0.9636302437491131,0.38820324280510266,1
Happy new years melody!,0.5476909193072029,0.12647497422805956,0
Ü dun need to pick ur gf?,0.31950432042698884,0.058012521549162796,0
Yay! You better not have told that to 5 other girls either.,0.34398418507707956,0.0642226855869834,0
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,0.34372239963217494,0.06415496768680902,0
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",0.3413251218470131,0.0635361706372514,0
Just nw i came to hme da..,0.2794815824126981,0.048381521037753006,0
"I'm outside islands, head towards hard rock and you'll run into me",0.23611529977329815,0.03866022822926718,0
To day class is there are no class.,0.2439276991611189,0.04035723313805376,0
I'm in chennai velachery:),0.35146174432702715,0.06616902117989751,0
You flippin your shit yet?,0.3595913127840999,0.06831167022897876,0
"K give me a sec, breaking a  &lt;#&gt;  at cstore",0.2113132695333022,0.0334303241649867,0
Am i that much bad to avoid like this?,0.2945148903185701,0.051924111342934905,0
"Yo, you around? Just got my car back",0.20063622255366625,0.031252805385675014,0
Annoying isn't it.,0.3490436738339514,0.06553706612326231,0
"Goodmorning, Today i am late for  &lt;#&gt; min.",0.22389891445093518,0.03605425111761365,0
There's no point hangin on to mr not right if he's not makin u happy,0.25207856321669253,0.042153126131841384,0
All will come alive.better correct any good looking figure there itself..,0.2719384902143668,0.04663765298273038,0
In that case I guess I'll see you at campus lodge,0.2753450694580628,0.04742243571165897,0
We're done...,0.4084353506626732,0.08178431801227992,0
Come to my home for one last time i wont do anything. Trust me.,0.13212653287316023,0.018359279831538483,0
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0.326989272654173,0.05988525922278502,0
Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,0.5948696305538891,0.8559026491055187,1
Ok... C ya...,0.12722209122000971,0.01751004516927763,0
You have 1 new voicemail. Please call 08719181503,0.8999695434935393,0.31599200738514993,1
What he said is not the matter. My mind saying some other matter is there.,0.3062465734641088,0.05475116429730472,0
He also knows about lunch menu only da. . I know,0.21770879686200348,0.03475598115676435,0
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0.31511500613948057,0.05692490359085071,0
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,0.11276268522014231,0.01506662009978566,0
Otherwise had part time job na-tuition..,0.24589584325606245,0.040788503888529636,0
I know she called me,0.34333769918048185,0.06405550617492223,0
"Me also da, i feel yesterday night  wait til 2day night dear.",0.21876561166429348,0.03497657246499786,0
Thanks for understanding. I've been trying to tell sura that.,0.2973020568357075,0.05259077054375344,0
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,0.6129716669638505,0.8487451547811887,1
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,0.18894014293261957,0.02891875476214769,0
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",0.8579033935174858,0.718191453714118,1
I need you to be in my strong arms...,0.37339761855676157,0.07201472315496521,0
Also maaaan are you missing out,0.3443103032045735,0.06430708473769105,0
His bday real is in april .,0.41030857500631945,0.08232201647354517,0
Guessin you ain't gonna be here before 9?,0.29743112761493096,0.052621717884017316,0
Ok then i will come to ur home after half an hour,0.17550891779433056,0.02630501966913921,0
"Yo, the game almost over? Want to go to walmart soon",0.2947974908057555,0.051991565197419334,0
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0.2738915908379932,0.047087035324299406,0
I'll text now! All creepy like so he won't think that we forgot,0.526975306856839,0.1191717208839786,0
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",0.22707432426400964,0.03672603249243894,0
You have 1 new voicemail. Please call 08719181513.,0.8999695434935393,0.31599200738514993,1
"Damn, can you make it tonight or do you want to just wait til tomorrow",0.2307863846825243,0.03751632575663872,0
K..k..i'm also fine:)when will you complete the course?,0.3209293455833918,0.0583673057155142,0
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",0.4159055474100836,0.08393809836323284,0
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0.5324952163274997,0.8789067567567235,1
Prakesh is there know.,0.3389272495738445,0.06291960376719385,0
Teach me apps da. When you come to college.,0.18455300507930417,0.02805715695124784,0
Rofl betta invest in some  anti aging products,0.3788405110122338,0.07349705772439462,0
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,0.7011070193213677,0.810174145258248,1
"sir, you will receive the account no another 1hr time. Sorry for the delay.",0.41618334824375836,0.0840186836061054,0
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,0.945174636118659,0.6369638004010292,1
So ü'll be submitting da project tmr rite?,0.1719273310426212,0.025620140118217363,0
FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,0.9148197390643387,0.67010433464791,1
Jus ans me lar. U'll noe later.,0.19706320484246512,0.030534078548956317,0
I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,0.25115775956823466,0.041948944900709856,0
have got * few things to do. may be in * pub later.,0.17124670044076246,0.02549056738038128,0
1's finish meeting call me.,0.24937888779394074,0.0415554310242232,0
Lol ok. I'll snatch her purse too.,0.12237848833913527,0.016681439086844094,0
Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,0.35197545894345084,0.06630359432326322,0
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0.41282851289547207,0.08304786243470176,0
How much are we getting?,0.29405022240051354,0.05181326898921063,0
Is ur paper in e morn or aft tmr?,0.38882405245615714,0.07624946065671362,0
"Dear relieved of westonzoyland, all going to plan this end too!",0.31384129474259115,0.056610753623531934,0
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,0.34459851225858923,0.06438170986590835,0
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,0.4983688489858783,0.10948772601819569,0
"I want to show you the world, princess :) how about europe?",0.2807168626654096,0.04866924008464688,0
Nobody can decide where to eat and dad wants Chinese,0.30034813087236484,0.05332290259292157,0
No shoot me. I'm in the docs waiting room. :/,0.4081393970790496,0.08169951152765324,0
Now? I'm going out 4 dinner soon..,0.17634602784035563,0.02646583104897968,0
Hello which the site to download songs its urgent pls,0.5100123126764453,0.11337483946185614,0
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",0.3866239795625326,0.07563917179206633,0
Horrible gal. Me in sch doing some stuff. How come u got mc?,0.17079340600599546,0.02540437574412539,0
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",0.26731118891238215,0.045578957734057506,0
"I call you later, don't have network. If urgnt, sms me.",0.5224141033015618,0.11759709000812434,0
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0.21376091413517162,0.03393578363846265,0
Please CALL 08712402779 immediately as there is an urgent message waiting for you,0.9982263194378422,0.5247882812064134,1
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0.1689253586742699,0.025050043730870383,0
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,0.15502576767447845,0.022457671903338874,0
What your plan for pongal?,0.32552834985251544,0.05951794210706591,0
Just wait till end of march when el nino gets himself. Oh.,0.3255686484467577,0.059528062618096775,0
"Not yet chikku..going to room nw, i'm in bus..",0.19710694561765113,0.03054284689869326,0
Am also doing in cbe only. But have to pay.,0.2698747110374266,0.046164435006793486,0
Honey boo I'm missing u.,0.33809194478139326,0.06270537993239954,0
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0.908653925904609,0.3239769496089915,0
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",0.5419632181752312,0.12443039534661399,0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",0.2577102414839453,0.04340911658471583,0
"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",0.9798123014715526,0.4165504491700649,1
Ok. No wahala. Just remember that a friend in need ...,0.20117401231249293,0.031361417356501234,0
I will see in half an hour,0.3870402963440655,0.07575449303787696,0
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",0.31802357371863954,0.05764473797842842,0
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",0.25496825419284264,0.042796043643382596,0
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,0.23187781822516218,0.03774971166880859,0
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,0.6687327870511051,0.17487350778440452,1
"Tee hee. Off to lecture, cheery bye bye.",0.3534753139511548,0.06669713130496457,0
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",0.4272026018289962,0.08724384571969163,0
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0.25767431287891085,0.04340106440389787,0
Ok...,0.10469055005007225,0.01374264613006465,0
network operator. The service is free. For T & C's visit 80488.biz,0.9564894120232882,0.6221777526464689,1
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,0.27163828209614427,0.04656871215359152,0
Wot u up 2 u weirdo?,0.3770112471280138,0.07299744187398641,0
Can do lor...,0.16882414597486686,0.0250308855774895,0
Dont put your phone on silent mode ok,0.24385138845034732,0.04034054192497329,0
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,0.2204747364700353,0.0353342433733416,0
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,0.3805257182623943,0.07395861200845809,0
Oh ho. Is this the first time u use these type of words,0.2277227123596513,0.036863686681870365,0
Am I the only one who doesn't stalk profiles?,0.3594756484116037,0.06828098995266714,0
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",0.3109297853792773,0.05589511542836209,0
Yes i thought so. Thanks.,0.2582239572518703,0.04352430381090048,0
But if she.s drinkin i'm ok.,0.22642459873035817,0.036588258629499014,0
"Just wondering, the others just took off",0.35909020745223874,0.06817879158976314,0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0.22127348766889268,0.03550178954014098,0
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",0.31884227241310764,0.05784797402558201,0
Happy new year to u too!,0.505578659992199,0.11188601176326422,0
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",0.5851888540199168,0.14036306387386932,0
Eat jap done oso aft ur lect wat... Ü got lect at 12 rite... ,0.31731679404921465,0.05746950361343668,0
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",0.21784545293720353,0.03478448116936332,0
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,0.34015584316500397,0.06323521560959362,0
Happy birthday... May all ur dreams come true...,0.2776957469808854,0.047966632430536116,0
Aiyah u did ok already lar. E nydc at wheellock?,0.20909590459617583,0.032974438936917684,0
TELL HER I SAID EAT SHIT.,0.2112930636285409,0.03342616120704189,0
Sure! I am driving but will reach my destination soon.,0.28748335406623826,0.050255981404443886,0
"K so am I, how much for an 8th? Fifty?",0.3548809883787928,0.06706681485916967,0
Your daily text from me – a favour this time,0.6616090186927183,0.17171325673108193,0
Great to hear you are settling well. So what's happenin wit ola?,0.33678233565025884,0.06237009539521417,0
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0.3151906061369603,0.056943570302925864,0
I tot u reach liao. He said t-shirt.,0.25983215249468483,0.04388556677195186,0
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",0.28825670927276903,0.05043848770678615,0
I cant pick the phone right now. Pls send a message,0.4385615380624882,0.09062770098223254,0
Your right! I'll make the appointment right now.,0.17029955645198366,0.025310566311485396,0
Designation is software developer and may be she get chennai:),0.3545119756581196,0.06696968638957956,0
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,0.9995751246511239,0.5121340891029937,1
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",0.7459079212293591,0.7876726366224165,1
I jokin oni lar.. Ü busy then i wun disturb ü.,0.319736821122552,0.05807035022758307,0
"Ok, be careful ! Don't text and drive !",0.4009670374436159,0.07965631551845917,0
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",0.15291186384922628,0.022070274486003287,0
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,0.3865755634672223,0.07562576528957068,0
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,0.5639598958453312,0.13239124259502333,0
How abt making some of the pics bigger?,0.42183593438519473,0.08566609850752388,0
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,0.18982443583523245,0.029093342349015776,0
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",0.3524986370815518,0.06644076031037106,0
Why nothing. Ok anyway give me treat,0.1790186763306506,0.02698112060589264,0
"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0.9998892714261005,0.5061947249012266,1
Ok...,0.10469055005007225,0.01374264613006465,0
Correct. So how was work today,0.3085857913559004,0.05532145352539057,0
"Just sent again. Do you scream and moan in bed, princess?",0.29313060995989726,0.051594157094339455,0
"I wake up long ago already... Dunno, what other thing?",0.23530743491951378,0.038486100994044384,0
Oh just getting even with u.... u?,0.22390489704343805,0.03605551308569622,0
I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,0.46240464327020375,0.09793167030802691,0
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0.41695938738389277,0.08424398649738148,0
Yeah jay's sort of a fucking retard,0.2793851283547815,0.04835908050377205,0
"Sorry, was in the bathroom, sup",0.27425774470464126,0.04717144952095301,0
Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,0.9973851425131952,0.4699052679161886,1
My exam is for february 4. Wish you a great day.,0.2753735343847734,0.04742901249898802,0
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,0.19806447384193282,0.030734982771408105,0
"Aight no rush, I'll ask jay",0.1719981492299178,0.02563363252404293,0
Good Morning plz call me sir,0.15334906588300723,0.022150247279054014,0
It's ok lar. U sleep early too... Nite...,0.15585282568537465,0.022609735560578083,0
"Oh... Icic... K lor, den meet other day...",0.1927467605480755,0.029672493463470388,0
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",0.2529721461277866,0.04235158795185049,0
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",0.3135089004543989,0.05652887930765629,0
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",0.3389948092186096,0.06293694285071143,0
Then she buying today? Ü no need to c meh...,0.2629135448187567,0.044580595305399755,0
Aight sorry I take ten years to shower. What's the plan?,0.23197360636061087,0.03777021660318462,0
Every monday..nxt week vl be completing..,0.4145222191096626,0.08353734417126801,0
Might ax well im there.,0.32553998387602906,0.059520863785168986,0
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,0.3088914282725115,0.05539612875397004,0
Yeah I'll try to scrounge something up,0.1927379239318229,0.029670737141016784,0
Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,0.18071529178863863,0.027309702186192622,0
Were somewhere on Fredericksburg,0.3889026338703392,0.07627129804366123,0
Que pases un buen tiempo or something like that,0.22306954311229168,0.035879438494211775,0
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0.22936944983618873,0.03721402867001318,0
She doesnt need any test.,0.2420960285864614,0.039957224053920985,0
"Nothing much, chillin at home. Any super bowl plan?",0.2723335434361793,0.04672842837688316,0
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",0.9955569419897244,0.539220723648644,1
Bugis oso near wat... ,0.27349853655717377,0.04699647815513235,0
Yo theres no class tmrw right?,0.25344175548419123,0.042456011667427844,0
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,0.8169594749627638,0.2536161730533174,0
"Goodnight, sleep well da please take care pa. Please.",0.16414225680414185,0.024149164051781396,0
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,0.33375873049253546,0.06159869753254749,0
Convey my regards to him,0.33084781099034555,0.06085960244524401,0
U ned to convince him tht its not possible witot hurting his feeling its the main,0.3538895574977926,0.06680598841966254,0
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",0.16541594412796695,0.024388160121226177,0
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,0.2524475083371959,0.04223502982769995,0
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",0.14783032120980807,0.021146501833790632,0
Yo dude guess who just got arrested the other day,0.2579244180194331,0.04345712748247114,0
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,0.2915717664440691,0.05122350702581764,0
What does the dance river do?,0.3527274257401397,0.06650077984452436,0
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0.596105463231469,0.14457867092509855,0
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,0.24020655763410126,0.039545962529514374,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",0.9577178519647389,0.6204580801121218,1
Bbq this sat at mine from 6ish. Ur welcome 2 come,0.5515486050992835,0.1278631495455936,0
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",0.24901304830862026,0.04147465481472608,0
Alright. I'm out--have a good night!,0.216192523695085,0.03444024676444195,0
Did you try making another butt.,0.27916562724599203,0.048308026124897874,0
Hope you are feeling great. Pls fill me in. Abiola,0.21432864607700172,0.0340533592068608,0
I though we shd go out n have some fun so bar in town or something – sound ok?,0.26656399805342584,0.04540879399440636,0
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0.33895402031684024,0.062926474213221,0
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",0.9965500766893949,0.4654355826557441,1
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",0.7790762288024582,0.7693882321745288,1
We're finally ready fyi,0.3185414701635453,0.05777327044114008,0
Auntie huai juan never pick up her phone,0.36621051076175487,0.07007688650158722,0
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,0.9019172955360779,0.6822505148678584,1
"Ya tel, wats ur problem..",0.34931450988325236,0.06560772657978686,0
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0.5324952163274997,0.8789067567567235,1
i dnt wnt to tlk wid u,0.37085730668522593,0.07132725690989287,0
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",0.5139522289476213,0.114706928647475,0
Its ok my arm is feeling weak cuz i got a shot so we can go another time,0.21588786805216587,0.03437691633377422,0
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,0.4407965973951137,0.09130071510109619,0
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",0.37598084150575467,0.07271665079486726,0
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,0.21661718114740194,0.034528583025062225,0
All e best 4 ur exam later.,0.35575710238736746,0.06729764791223206,0
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,0.22118183952939083,0.03548255278468528,0
Oh k.i think most of wi and nz players unsold.,0.26513895850448277,0.04508486558480124,0
"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",0.19799857207745844,0.030721747513703344,0
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",0.25347133691897145,0.042462592366436284,0
"Haha just kidding, papa needs drugs",0.31960512570109995,0.058037591621062104,0
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0.2574851470543909,0.04335867761372829,0
Oh ok..,0.10103752154175019,0.013153168186315137,0
R we still meeting 4 dinner tonight?,0.22466789506633572,0.03621657418799106,0
Thats cool! I am a gentleman and will treat you with dignity and respect.,0.2736753127347631,0.047037198721644906,0
Shall i start from hear.,0.34048001879998874,0.06331859686658001,0
Then we wait 4 u lor... No need 2 feel bad lar...,0.14200912851381717,0.020101334403579422,0
No did you check? I got his detailed message now,0.36931272748872607,0.07091061274926908,0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0.41419923206470965,0.08344389980813671,0
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0.27789467571835014,0.048012785659819986,0
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,0.40147224807195003,0.07979947911975262,0
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0.41419923206470965,0.08344389980813671,0
cool. We will have fun practicing making babies!,0.3333701157272838,0.06149982513552115,0
Actually getting ready to leave the house.,0.20405270074891213,0.031944723197052265,0
K..k..any special today?,0.5362288313144076,0.12240294239943565,0
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",0.8030385214988998,0.7551343281301274,1
Then we gotta do it after that,0.35041634746098993,0.06589550963595263,0
"I've got ten bucks, jay is being noncomittal",0.2647606796723275,0.04499901208387857,0
Where at were hungry too,0.3485456986630409,0.06540722565353327,0
Pls speak to that customer machan.,0.5060414756749703,0.1120409244248352,0
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,0.2356280585880095,0.03855517780976693,0
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0.24278726067357026,0.04010802500912556,0
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,0.7061092374522226,0.8077719170172285,1
So wats ur opinion abt him and how abt is character?,0.3770862726252408,0.07301790465274466,0
Jay is snickering and tells me that x is totally fucking up the chords as we speak,0.37951248281613115,0.07368095349407412,0
No..few hours before.went to hair cut .,0.2933277882081491,0.05164110951709155,0
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,0.217264819277377,0.03466343863151564,0
Lmao. Take a pic and send it to me.,0.5795975529303053,0.138234942185151,0
Speak only when you feel your words are better than the silence... Gud mrng:-),0.26340845888248793,0.04469257310926107,0
No. She's currently in scotland for that.,0.5482125996980103,0.1266621728099039,0
Do you work all this week ?,0.4156430167903415,0.08386197520943331,0
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,0.3729691195786653,0.9281014329430766,1
Lol great now im getting hungry.,0.1970788707004195,0.030537218867000275,0
Yes.. now only saw your message..,0.5213680109947536,0.11723761877354277,0
